,0,1,i,j,dist
434,0.9981533885002136,0.0018466216279193,19,9,1.4700904672740227
435,0.9906548857688904,0.009345144033432,20,9,226.81761615520057
436,0.9999982118606568,1.7459296941524372e-06,21,9,452.1651418431271
437,0.9984470009803772,0.0015530629316344,22,9,677.5126675310537
438,0.9963051080703736,0.0036949415225535,23,9,902.8601932189803
439,0.2937628924846649,0.7062370777130127,24,9,1128.2077189069066
440,0.9981396198272704,0.0018603499047458,25,9,1353.5552445948333
441,0.9997261166572572,0.0002738294715527,26,9,1578.9027702827598
442,0.9979174733161926,0.0020825495012104,27,9,1687.0944945694214
443,0.9995875954627992,0.0004123910039197,28,9,1753.6993220775946
444,0.999768316745758,0.0002316499594599,29,9,1820.3041495857678
445,0.998888909816742,0.0011111579369753,30,9,1886.908977093941
446,0.9994935989379884,0.0005064034485258,31,9,1953.5138046021143
447,0.999789297580719,0.0002107111940858,32,9,2006.1138712137008
448,0.9967562556266784,0.0032437536865472,33,9,2050.1175144347567
449,0.999646782875061,0.000353270675987,34,9,2094.121157655812
450,0.9978271126747132,0.0021728351712226,35,9,2138.124800876868
451,0.9999843835830688,1.5613262803526595e-05,36,9,2182.128444097924
452,0.9997273087501526,0.000272681354545,37,9,2226.1320873189793
453,0.999969244003296,3.078264489886351e-05,38,9,2270.1357305400347
454,0.2003220319747924,0.7996779680252075,39,9,2314.1393737610906
455,0.9350349307060242,0.0649650692939758,40,9,2354.107318456371
456,0.9990288019180298,0.0009712397586554,41,9,2319.20687947626
457,0.992803156375885,0.007196853403002,42,9,2284.3064404961488
458,0.9993858337402344,0.0006141862249933,43,9,2249.4060015160376
459,0.1398057341575622,0.8601943254470825,44,9,2214.505562535927
460,0.9964426159858704,0.0035574212670326,45,9,2179.605123555815
461,0.9908053874969482,0.0091946320608258,46,9,2144.704684575704
462,0.2927024066448211,0.7072975635528564,47,9,2091.7826633559716
463,0.996020495891571,0.0039795055054128,48,9,1982.227470551401
464,0.1235648095607757,0.8764351606369019,49,9,1872.6722777468308
465,0.9954516291618348,0.0045484080910682,50,9,1763.1170849422604
466,0.7204925417900085,0.2795074880123138,51,9,1653.5618921376902
467,0.9629444479942322,0.0370554886758327,52,9,1544.0066993331197
468,0.8660055994987488,0.133994460105896,53,9,1434.4515065285495
469,0.8777451515197754,0.122254841029644,54,9,1324.8963137239791
470,0.5885293483734131,0.4114706218242645,55,9,1215.341120919409
471,0.999409317970276,0.0005906476289965,56,9,1105.7859281148385
472,0.9999676942825316,3.235077019780874e-05,57,9,996.2307353102681
473,0.9964526891708374,0.0035472984891384,58,9,886.6755425056979
474,0.9999961853027344,3.843402737402357e-06,59,9,750.2242310213286
475,0.9999183416366576,8.165687904693186e-05,60,9,585.6428896186603
476,0.999981164932251,1.878331750049256e-05,61,9,421.061548215992
477,1.0,5.049919900648736e-13,62,9,256.4802068133237
478,1.0,1.84875877627666e-13,63,9,91.89886541065543
479,1.0,2.6221550972205243e-12,64,9,-72.68247599201287
480,1.0,5.956574344878618e-09,65,9,-237.26381739468115
481,1.0,1.5298514455253098e-08,3,10,-3871.449599310315
482,0.9999731779098512,2.685847539396491e-05,4,10,-3621.9897846349595
483,0.0011297710007056,0.9988701939582824,5,10,-3373.5100414849812
484,0.9962438344955444,0.0037561936769634,6,10,-3126.2440723654317
485,0.9980130195617676,0.0019870118703693,7,10,-2880.504469706652
486,0.998646080493927,0.0013539302162826,8,10,-2636.718035740644
487,0.999936819076538,6.323456909740344e-05,9,10,-2395.4811625224693
488,0.9999284744262696,7.149819430196658e-05,10,10,-2157.649183718243
489,0.7434689998626709,0.2565309703350067,11,10,-1924.484866139508
490,0.999159574508667,0.0008404231048189,12,10,-1697.4306619694948
491,0.9997050166130066,0.0002949374320451,13,10,-1472.0831362815682
492,0.9997647404670716,0.0002353233576286,14,10,-1246.7356105936417
493,0.999997615814209,2.409951321169501e-06,15,10,-1021.3880849057151
494,0.9999622106552124,3.778907921514474e-05,16,10,-796.0405592177887
495,0.9986923336982728,0.0013077348703518,17,10,-570.6930335298621
496,0.9940181970596312,0.0059817642904818,18,10,-345.34550784193556
497,0.9999736547470092,2.6314040951547213e-05,19,10,-119.997982154009
498,1.0,1.3847126112409569e-08,20,10,105.34954353391755
499,0.9209250807762146,0.0790749713778495,21,10,330.6970692218441
500,0.9728543758392334,0.0271456763148307,22,10,556.0445949097706
501,0.8981742262840271,0.1018257364630699,23,10,781.3921205976972
502,0.8929510116577148,0.1070489138364791,24,10,1006.7396462856237
503,0.998904824256897,0.001095148269087,25,10,1232.0871719735503
504,1.0,5.5945982069260936e-08,26,10,1457.434697661477
505,0.9996236562728882,0.0003762680280487,27,10,1682.7822233494032
506,0.9999979734420776,2.023025899688946e-06,28,10,1908.12974903733
507,0.9999343156814576,6.56262127449736e-05,29,10,2067.487880750678
508,0.999992609024048,7.403445579257095e-06,30,10,2134.092708258851
509,0.99997079372406,2.9147357054171152e-05,31,10,2200.697535767024
510,0.9789555072784424,0.0210445374250412,32,10,2258.3036398072622
511,0.9985595345497132,0.0014404613757506,33,10,2302.3072830283177
512,0.9963333606719972,0.0036666479427367,34,10,2346.3109262493736
513,0.9196314811706544,0.0803684964776039,35,10,2390.3145694704294
514,0.9992437362670898,0.0007562645478174,36,10,2434.318212691485
515,0.9999774694442748,2.2499309125123546e-05,37,10,2478.3218559125407
516,0.9660070538520812,0.0339929424226284,38,10,2522.325499133596
517,0.9816387891769408,0.0183611996471881,39,10,2566.329142354652
518,0.9976690411567688,0.0023309316020458,40,10,2607.7171750451785
519,0.9556483030319214,0.0443517565727233,41,10,2572.8167360650673
520,0.8087998628616333,0.1912000775337219,42,10,2537.9162970849566
521,0.2274373322725296,0.7725626230239868,43,10,2503.0158581048454
522,0.0356824919581413,0.9643175601959229,44,10,2468.115419124734
523,0.7122084498405457,0.2877916097640991,45,10,2433.214980144623
524,0.3850215375423431,0.6149784326553345,46,10,2398.314541164512
525,0.9024527668952942,0.0975472405552864,47,10,2323.156083889864
526,0.9917083382606506,0.0082916608080267,48,10,2213.6008910852934
527,0.9691401720046996,0.03085976280272,49,10,2104.045698280723
528,0.9920793175697328,0.0079206684604287,50,10,1994.4905054761527
529,0.5640097260475159,0.4359902441501617,51,10,1884.9353126715823
530,0.9520040154457092,0.0479959435760974,52,10,1775.3801198670121
531,0.9969415068626404,0.0030584868509322,53,10,1665.8249270624417
532,0.9558392763137816,0.0441607311367988,54,10,1556.2697342578715
533,0.9850349426269532,0.0149650424718856,55,10,1446.714541453301
534,0.7101611495018005,0.2898388504981994,56,10,1337.1593486487309
535,0.9999772310256958,2.277385465276893e-05,57,10,1227.6041558441607
536,0.999315619468689,0.0006844211602583,58,10,1110.889692286107
537,0.3436690270900726,0.656330943107605,59,10,946.3083508834387
538,0.9994142055511476,0.0005858067888766,60,10,781.7270094807703
539,0.9989049434661864,0.0010950613068416,61,10,617.1456680781021
540,0.9999997615814208,2.2204511651580106e-07,62,10,452.5643266754338
541,1.0,1.736076882252746e-08,63,10,287.98298527276546
542,1.0,1.6828968218973726e-09,64,10,123.40164387009719
543,1.0,9.049809512884366e-11,65,10,-41.17969753257111
544,0.9999998807907104,1.2161351037320858e-07,66,10,-205.7610389352394
545,0.999581515789032,0.0004185324651189,3,11,-3935.003176618794
546,0.7158455848693848,0.2841544151306152,4,11,-3689.8425440660744
547,0.0724804401397705,0.9275196194648744,5,11,-3446.258550950581
548,0.9996412992477416,0.0003587241517379,6,11,-3204.610740792086
549,0.9999991655349731,7.888712048043089e-07,7,11,-2965.372489249875
550,0.999997854232788,2.192643933085492e-06,8,11,-2729.1775317849883
551,0.9998676776885986,0.0001323354372289,9,11,-2496.889665163441
552,0.9977791905403136,0.0022207587026059,10,11,-2269.593785966631
553,0.8382196426391602,0.161780372262001,11,11,-2044.2462602787043
554,0.9935492873191832,0.0064507918432354,12,11,-1818.8987345907778
555,0.9995293617248536,0.0004707097832579,13,11,-1593.5512089028512
556,0.9999954700469972,4.544293460639892e-06,14,11,-1368.2036832149247
557,0.97086101770401,0.0291389618068933,15,11,-1142.8561575269982
558,0.9119042158126832,0.0880957618355751,16,11,-917.5086318390717
559,0.9999927282333374,7.269472916959785e-06,17,11,-692.1611061511451
560,0.9988975524902344,0.0011023973347619,18,11,-466.81358046321856
561,0.9935762286186218,0.0064238072372972,19,11,-241.466054775292
562,0.9873702526092528,0.012629778124392,20,11,-16.118529087365467
563,0.1913323253393173,0.8086676597595215,21,11,209.2289966005611
564,0.9999645948410034,3.535611540428363e-05,22,11,434.57652228848764
565,0.995070457458496,0.0049295788630843,23,11,659.9240479764142
566,0.9989295601844788,0.0010704227024689,24,11,885.2715736643407
567,0.9956379532814026,0.0043620155192911,25,11,1110.6190993522673
568,0.9990338087081908,0.0009662464726716,26,11,1335.9666250401938
569,0.9992161989212036,0.0007837699959054,27,11,1561.3141507281205
570,0.9998162388801576,0.0001837749441619,28,11,1786.661676416047
571,0.9999903440475464,9.629527085053269e-06,29,11,2012.0092021039734
572,0.9999897480010986,1.0211349035671446e-05,30,11,2237.3567277919
573,0.9870715737342834,0.0129283871501684,31,11,2447.881266931934
574,0.9996877908706664,0.0003122494672425,32,11,2510.4934084008237
575,0.9543253779411316,0.0456745885312557,33,11,2554.497051621879
576,0.9995152950286864,0.0004847578529734,34,11,2598.500694842935
577,0.9999806880950928,1.9366436390555464e-05,35,11,2642.504338063991
578,0.9966012239456176,0.0033987062051892,36,11,2686.5079812850463
579,0.0295342188328504,0.9704657793045044,37,11,2730.511624506102
580,0.9994449019432068,0.0005551054491661,38,11,2774.5152677271576
581,0.9989281296730042,0.0010718941921368,39,11,2818.5189109482135
582,0.3392057418823242,0.660794198513031,40,11,2861.3270316339863
583,7.453327270923182e-05,0.9999254941940308,41,11,2826.426592653875
584,0.1788573712110519,0.8211426138877869,42,11,2791.526153673764
585,0.2940593063831329,0.7059407234191895,43,11,2756.6257146936528
586,0.9972455501556396,0.0027544165495783,44,11,2721.7252757135416
587,0.7159983515739441,0.2840017080307007,45,11,2686.8248367334304
588,0.2044544070959091,0.7955455780029297,46,11,2651.9243977533197
589,0.4769832491874695,0.5230167508125305,47,11,2554.529504423756
590,0.948045253753662,0.0519547760486602,48,11,2444.9743116191858
591,0.9994820952415466,0.0005179864820092,49,11,2335.4191188146156
592,0.9995037317276,0.0004962991806678,50,11,2225.8639260100454
593,0.920271635055542,0.0797283574938774,51,11,2116.308733205475
594,0.7684045433998108,0.2315954267978668,52,11,2006.7535404009045
595,0.9803104996681212,0.0196895357221364,53,11,1897.1983475963343
596,0.9926633834838868,0.0073366463184356,54,11,1787.643154791764
597,0.9969609379768372,0.0030390457250177,55,11,1678.0879619871937
598,0.9999483823776244,5.161144508747384e-05,56,11,1568.5327691826233
599,0.7866000533103943,0.2134000062942505,57,11,1458.9775763780528
600,0.9785950779914856,0.0214048940688371,58,11,1306.973812148217
601,0.9997979998588562,0.0002020207757595,59,11,1142.3924707455487
602,0.9999979734420776,2.0330405732238432e-06,60,11,977.8111293428803
603,0.9838114380836488,0.0161885116249322,61,11,813.2297879402121
604,0.9999715089797974,2.845624294423033e-05,62,11,648.6484465375438
605,0.999996304512024,3.733960738827591e-06,63,11,484.06710513487553
606,1.0,6.863180579408379e-10,64,11,319.48576373220726
607,1.0,1.1537010062567798e-11,65,11,154.90442232953893
608,1.0,3.6253616997328215e-08,66,11,-9.67691907312935
609,1.0,1.7508238192576187e-09,67,11,-174.25826047579764
610,0.9986397624015808,0.001360191963613,3,12,-4013.907074161035
611,0.8491292595863342,0.1508707553148269,4,12,-3773.8757266237585
612,0.2166514545679092,0.7833485007286072,5,12,-3536.085123409786
613,0.9921410083770752,0.0078589590266346,6,12,-3301.019539475645
614,0.9997994303703308,0.0002005328569794,7,12,-3069.305133087944
615,0.9999206066131592,7.937346526887268e-05,8,12,-2841.756909963767
616,0.9894104599952698,0.0105894664302468,9,12,-2616.4093842758407
617,0.9988012313842772,0.0011987030738964,10,12,-2391.061858587914
618,0.9968522191047668,0.0031478342134505,11,12,-2165.7143328999873
619,0.999573290348053,0.0004266726900823,12,12,-1940.3668072120608
620,0.9999583959579468,4.164496931480244e-05,13,12,-1715.0192815241344
621,0.9999972581863404,2.712377408897737e-06,14,12,-1489.671755836208
622,0.9999983310699464,1.6332704717569868e-06,15,12,-1264.3242301482812
623,0.998195230960846,0.0018048237543553,16,12,-1038.9767044603548
624,0.9989169836044312,0.0010830722749233,17,12,-813.6291787724281
625,0.9958308339118958,0.0041691814549267,18,12,-588.2816530845016
626,0.9999614953994752,3.853407906717621e-05,19,12,-362.93412739657504
627,0.9998160004615784,0.0001840781624196,20,12,-137.5866017086485
628,0.993440330028534,0.006559720262885,21,12,87.76092397927806
629,0.9997431635856628,0.0002568832424003,22,12,313.1084496672046
630,0.9999827146530152,1.7291642507188953e-05,23,12,538.4559753551312
631,0.9962754249572754,0.0037246271967887,24,12,763.8035010430577
632,0.9911261200904846,0.0088738920167088,25,12,989.1510267309842
633,0.9929034113883972,0.0070966100320219,26,12,1214.4985524189108
634,0.9983835220336914,0.0016165298875421,27,12,1439.8460781068375
635,0.998946249485016,0.0010537203634157,28,12,1665.193603794764
636,0.988015592098236,0.0119844349101185,29,12,1890.5411294826904
637,0.9903804063796996,0.0096196513622999,30,12,2115.888655170617
638,0.9848886728286744,0.0151113485917449,31,12,2341.236180858544
639,0.9999492168426514,5.073027205071412e-05,32,12,2566.5837065464702
640,0.9999773502349854,2.2658001398667693e-05,33,12,2791.9312322343967
641,0.9681962132453918,0.0318037644028663,34,12,2850.6904634364964
642,0.9970752000808716,0.0029247745405882,35,12,2894.694106657552
643,0.6585389971733093,0.341461032629013,36,12,2938.6977498786077
644,0.8431157469749451,0.1568842083215713,37,12,2982.7013930996636
645,0.999658703804016,0.0003413489321246,38,12,3026.705036320719
646,0.9999371767044068,6.286989810178056e-05,39,12,3070.708679541775
647,0.0081967823207378,0.9918032288551332,40,12,3114.7123227628304
648,0.0001263141457457,0.9998736381530762,41,12,3080.036449242683
649,0.0282856449484825,0.9717143774032592,42,12,3045.1360102625717
650,0.0021802398841828,0.9978197813034058,43,12,3010.2355712824606
651,0.9796100854873656,0.0203899554908275,44,12,2975.3351323023494
652,0.8671486377716064,0.1328513771295547,45,12,2940.434693322238
653,0.9999535083770752,4.650215487345122e-05,46,12,2895.458117762219
654,0.9999250173568726,7.49872560845688e-05,47,12,2785.902924957649
655,0.9307154417037964,0.0692845210433006,48,12,2676.347732153078
656,0.9877254366874696,0.0122745409607887,49,12,2566.792539348508
657,0.99857497215271,0.0014250081731006,50,12,2457.2373465439377
658,0.9773433208465576,0.0226566642522811,51,12,2347.682153739367
659,0.964641809463501,0.0353581570088863,52,12,2238.126960934797
660,0.993477463722229,0.006522461771965,53,12,2128.5717681302267
661,0.2715837061405182,0.7284162640571594,54,12,2019.0165753256563
662,0.4452130794525146,0.5547869205474854,55,12,1909.461382521086
663,3.2361262128688395e-05,0.9999676942825316,56,12,1799.9061897165157
664,0.8021126389503479,0.1978873908519745,57,12,1667.6392734129954
665,0.7808370590209961,0.2191629856824875,58,12,1503.057932010327
666,0.951251983642578,0.0487480349838733,59,12,1338.4765906076589
667,0.9985654950141908,0.0014345202362164,60,12,1173.8952492049905
668,0.9994086027145386,0.000591404212173,61,12,1009.3139078023222
669,0.9999690055847168,3.097738226642832e-05,62,12,844.7325663996539
670,0.9999784231185912,2.1536025087698363e-05,63,12,680.1512249969855
671,0.9999996423721312,4.0673091916687554e-07,64,12,515.5698835943173
672,1.0,3.265338832658671e-10,65,12,350.988542191649
673,1.0,4.669112652067042e-09,66,12,186.4072007889807
674,1.0,2.286749435642665e-11,67,12,21.82585938631241
675,1.0,1.052292586400938e-09,68,12,-142.75548201635587
676,0.1134326830506324,0.8865673542022705,3,13,-4107.276713346691
677,0.6649449467658997,0.3350550532341003,4,13,-3873.0362766181265
678,0.9811464548110962,0.0188535656780004,5,13,-3641.7262390245646
679,0.8798149824142456,0.1201850995421409,6,13,-3413.9422959388166
680,0.9978323578834534,0.0021676858887076,7,13,-3188.5725082729764
681,0.9990492463111876,0.0009506978094577,8,13,-2963.2249825850504
682,0.9962269067764282,0.0037731560878455,9,13,-2737.8774568971235
683,0.9964206218719482,0.0035794028080999,10,13,-2512.529931209197
684,0.999812662601471,0.0001873408182291,11,13,-2287.1824055212705
685,0.999549925327301,0.0004499939386732,12,13,-2061.8348798333436
686,0.9995291233062744,0.0004708787600975,13,13,-1836.4873541454174
687,0.9995108842849731,0.0004891453427262,14,13,-1611.139828457491
688,0.9995954632759094,0.0004045431851409,15,13,-1385.7923027695642
689,0.9977301955223083,0.002269874792546,16,13,-1160.4447770816378
690,0.9998192191123962,0.0001807712542358,17,13,-935.0972513937111
691,0.9960124492645264,0.0039875865913927,18,13,-709.7497257057846
692,0.9999971389770508,2.8961464977328437e-06,19,13,-484.40220001785804
693,0.9872369766235352,0.0127629786729812,20,13,-259.0546743299315
694,0.9185949563980104,0.0814050808548927,21,13,-33.70714864200495
695,0.8908010721206665,0.1091988533735275,22,13,191.6403770459216
696,0.9996283054351808,0.0003717102517839,23,13,416.9879027338481
697,0.9999995231628418,4.317653576890734e-07,24,13,642.3354284217747
698,0.9999914169311525,8.629038347862661e-06,25,13,867.6829541097012
699,0.9999923706054688,7.653030479559675e-06,26,13,1093.0304797976278
700,0.867107093334198,0.1328929215669632,27,13,1318.3780054855542
701,0.0064523075707256,0.9935477375984192,28,13,1543.725531173481
702,0.9253715872764589,0.0746283829212188,29,13,1769.0730568614074
703,0.9822965264320374,0.0177034232765436,30,13,1994.4205825493339
704,0.8293139934539795,0.1706860065460205,31,13,2219.7681082372605
705,0.9383028745651244,0.0616971142590045,32,13,2445.115633925187
706,0.9937238097190856,0.0062761828303337,33,13,2670.4631596131135
707,0.9875284433364868,0.0124714747071266,34,13,2895.81068530104
708,0.639523983001709,0.3604759871959686,35,13,3121.158210988967
709,0.989648699760437,0.0103513058274984,36,13,3190.887518472169
